date;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;temp_dailyMean;temp_dailyMax;temp_dailyMin;hum_7h;hum_14h;hum_19h;windBeauf_7h;windBeauf_14h;windBeauf_19h;precip
2012-09-21;4;8;8;6.7;17.7;14.0;11.4;18.1;4.6;99;45;58;1;3;2;0
2012-09-22;10;8;10;10.8;16.6;14.9;13.1;16.9;9.3;83;72;91;1;2;2;0.8
2012-09-23;10;8;1;10.9;15.5;12.5;13.2;16.5;9.8;95;60;69;1;2;2;0
2012-09-24;10;9;4;;23.3;17.9;16.8;24.6;9.0;93;57;74;2;2;4;0.8
2012-09-25;1;1;4;15.3;;20.2;19.1;23.3;14.9;88;47;62;3;3;3;0
2012-09-26;7;7;7;12.4;25.9;21.6;19.3;26.7;11.8;98;40;55;2;3;3;0
2012-09-27;9;10;7;17.3;15.9;15.2;18.3;21.6;14.9;71;71;69;3;3;2;Spuren
2012-09-28;1;3;4;;21.0;17.4;17.8;21.5;14.1;65;43;63;4;1;2;0
2012-09-29;5;9;10;10.1;18.5;15.1;13.6;18.8;8.4;98;68;94;1;1;2;1.5
2012-09-30;5;7;7;14.0;18.2;14.3;16.2;18.9;13.5;82;57;76;3;2;2;Spuren
2012-10-01;5;4;1;15.1;21.6;16.8;16.8;22.1;11.5;80;60;73;2;2;3;Spuren
2012-10-02;9;10;6;15.0;15.4;12.0;14.7;17.4;12.0;85;86;98;2;2;2;1.5
2012-10-03;1;1;0;12.7;21.1;14.7;16.2;21.8;10.6;82;45;64;3;2;2;0
2012-10-04;7;6;9;9.3;21.0;18.9;15.2;22.0;8.4;99;62;70;1;3;2;1.1
2012-10-05;9;8;2;10.3;19.8;15.9;15.2;20.6;9.7;89;56;77;1;3;2;0
2012-10-06;1;0;3;11.3;25.0;18.9;18.2;25.5;10.9;97;39;68;1;2;2;0.1
2012-10-07;10;10;1;64.0;15.9;9.7;14.2;18.9;9.5;82;96;80;2;3;4;5.6
2012-10-08;7;7;1;9.0;14.7;8.4;11.7;15.2;8.2;65;42;76;3;2;1;0
2012-10-09;8;10;9;6.7;13.0;13.8;9.7;14.3;5.0;93;71;84;0;1;2;Spuren
2012-10-10;8;7;6;7.2;12.3;9.1;9.9;13.8;5.9;80;57;76;2;2;1;0
2012-10-11;3;4;9;6.4;13.2;10.5;9.8;13.7;5.9;90;53;66;2;3;2;0
2012-10-12;10;10;10;9.6;11.5;12.3;10.8;12.4;9.1;88;92;85;3;3;2;2.5
2012-10-13;8;8;8;10.9;57.6;11.5;12.8;15.1;10.5;81;45;61;3;1;2;0
2012-10-14;1;2;3;6.9;66.0;11.3;11.6;16.9;6.3;100;49;84;1;3;3;0
2012-10-15;6;9;9;;14.7;9.5;14.0;18.8;9.2;90;63;88;3;3;4;4.5
2012-10-16;10;10;10;;7.5;7.7;8.3;9.5;7.0;96;93;95;2;3;3;8.6
2012-10-17;2;3;7;4.6;12.7;10.0;9.4;15.0;3.8;100;69;95;1;3;2;0
2012-10-18;9;10;1;10.3;17.1;15.2;13.6;18.0;9.1;97;72;79;3;3;2;0
2012-10-19;3;3;2;7.1;16.8;10.8;12.0;17.4;6.5;100;70;97;1;3;2;0
2012-10-20;9;1;1;8.1;15.1;9.7;10.9;15.7;6.1;99;76;98;0;2;2;Spuren
2012-10-21;10;10;10;9.5;10.5;11.2;9.3;11.5;7.1;99;97;94;2;1;1;0.1
2012-10-22;10;9;1;10.6;13.4;9.6;11.7;13.8;9.6;97;83;95;1;2;2;Spuren
2012-10-23;10;10;10;8.6;9.7;9.9;7.8;10.1;5.4;97;92;90;0;2;2;0
2012-10-24;10;10;10;9.5;11.3;10.3;10.4;11.4;9.4;85;74;80;1;1;1;0
2012-10-25;10;4;1;8.8;11.1;9.0;10.3;11.8;8.7;79;67;80;2;3;4;0
2012-10-26;10;10;10;9.9;9.3;8.9;8.9;10.1;7.7;84;64;74;1;2;2;3.4
2012-10-27;10;10;10;9.9;7.2;;7.2;11.2;3.2;97;93;88;2;4;4;7.9
2012-10-28;10;9;10;1.1;4.8;3.7;2.7;4.9;0.5;81;64;64;4;3;3;7.3
2012-10-29;10;10;8;0.8;1.8;2.2;2.2;3.7;0.6;96;86;80;2;4;3;0.9
2012-10-30;9;8;4;-1.0;6.7;4.1;2.7;7.2;-1.9;94;50;69;2;2;2;0
2012-10-31;10;2;2;0.6;6.8;8.9;4.4;9.2;-0.4;99;67;66;1;3;4;Spuren
2012-11-01;10;10;9;4.0;40.0;6.8;6.5;8.9;4.0;88;97;97;3;3;1;1.2
2012-11-02;9;10;1;4.5;9.7;;7.0;10.2;3.7;99;71;95;1;1;2;0.1
2012-11-03;7;10;4;2.8;;6.0;5.0;8.0;2.0;99;93;98;1;2;2;0
2012-11-04;10;9;1;7.2;9.6;6.6;7.2;9.8;4.5;97;84;96;1;2;1;9.2
2012-11-05;10;9;10;7.8;6.0;;9.8;13.6;5.9;90;89;78;4;4;4;4.8
2012-11-06;3;9;0;7.6;7.5;5.7;8.4;11.0;5.7;72;74;63;3;2;2;0.4
2012-11-07;9;8;8;6.0;8.7;7.7;7.1;9.3;4.8;70;63;73;4;6;5;Spuren
2012-11-08;1;10;8;4.9;12.2;8.7;8.6;12.6;4.6;85;56;76;2;2;2;0.5
2012-11-09;9;2;0;7.4;11.9;5.0;8.8;12.7;4.9;89;54;89;2;3;1;Spuren
2012-11-10;7;8;9;;10.1;9.4;7.5;10.1;4.8;82;71;74;3;4;3;Spuren
2012-11-11;9;9;4;9.0;10.1;11.2;9.9;11.6;8.1;82;74;68;2;2;3;0.1
2012-11-12;10;10;10;9.1;9.9;9.3;10.2;11.4;8.9;94;94;93;2;2;1;2
2012-11-13;10;10;10;9.2;10.9;9.4;9.8;11.0;8.6;96;79;89;2;2;1;0
2012-11-14;0;2;2;0.8;6.9;3.0;5.1;9.5;0.6;98;70;97;1;2;1;0
2012-11-15;3;0;5;2.1;9.3;5.9;4.9;9.8;0.0;98;61;89;2;3;2;0
2012-11-16;1;1;0;3.8;9.4;6.4;5.9;9.8;1.9;97;63;86;2;4;3;0
2012-11-17;1;5;1;4.9;8.9;6.3;7.2;9.7;4.7;91;68;94;3;3;2;0
2012-11-18;10;10;10;4.6;6.0;5.2;6.0;7.5;4.4;92;91;98;1;1;0;Spuren
2012-11-19;10;10;10;5.7;7.0;7.8;6.4;7.8;4.9;93;94;98;1;1;2;Spuren
2012-11-20;10;10;10;5.4;7.5;5.7;6.7;8.0;5.4;99;91;95;2;2;2;0
2012-11-21;9;10;9;6.6;8.8;8.9;7.5;9.3;5.7;92;87;91;3;3;2;Spuren
2012-11-22;2;9;8;4.4;8.2;5.8;6.3;8.9;3.7;90;80;89;2;2;1;2
2012-11-23;10;10;10;6.2;7.2;6.6;6.1;7.4;4.8;98;93;91;2;2;2;Spuren
2012-11-24;10;10;10;6.0;8.1;8.0;7.1;8.1;6.0;90;83;89;1;2;2;0
2012-11-25;10;6;9;8.3;9.5;7.5;8.6;10.6;6.6;92;79;91;3;2;2;0
2012-11-26;10;10;10;;;7.9;7.1;7.9;6.2;95;98;95;2;3;2;Spuren
2012-11-27;10;10;10;7.0;8.3;7.4;7.5;8.4;6.6;96;86;91;1;2;1;Spuren
2012-11-28;8;8;7;7.1;14.1;10.1;10.6;15.2;5.9;96;67;84;0;3;2;0.1
2012-11-29;2;10;9;9.7;8.5;5.9;8.2;10.5;5.9;86;57;61;2;4;5;Spuren
2012-11-30;9;10;10;3.9;5.0;4.1;4.8;5.9;3.7;71;68;71;2;2;2;Spuren
2012-12-01;3;5;9;;3.5;3.1;2.5;4.4;0.6;76;65;70;3;1;2;0
2012-12-02;10;10;10;1.5;2.8;;2.0;3.1;0.9;80;59;85;2;3;4;0.1
2012-12-03;8;8;7;2.0;4.1;1.4;2.6;4.7;0.5;81;58;75;4;3;3;0.3
2012-12-04;10;10;8;0.7;1.1;4.4;1.3;4.5;-2.0;84;98;82;2;2;4;2.2
2012-12-05;7;8;8;2.7;4.9;1.6;3.5;5.3;1.6;77;71;97;4;2;2;2.9
2012-12-06;8;9;6;-0.3;3.4;-0.6;1.6;3.7;-0.6;97;69;70;1;4;3;1.3
2012-12-07;4;6;7;-3.4;;-2.6;-1.5;0.7;-3.7;83;65;88;3;3;3;Spuren
2012-12-08;7;9;6;-4.6;-2.1;-2.5;-3.3;-1.7;-4.8;83;67;65;1;3;3;0
2012-12-09;1;0;8;-3.9;-0.3;-0.9;-2.0;0.0;-4.0;72;58;58;4;4;4;1.1
2012-12-10;10;9;7;2.2;4.3;2.9;1.8;5.0;-1.5;89;72;76;3;3;4;1.1
2012-12-11;10;9;10;0.8;-1.7;-1.0;0.6;3.0;-1.8;95;86;74;3;3;3;0.9
2012-12-12;9;4;5;-3.9;-2.3;-3.7;-2.7;-1.0;-4.3;69;61;64;4;4;3;Spuren
2012-12-13;2;8;3;-6.3;-3.0;-5.5;-4.5;-2.5;-6.5;89;68;82;2;3;2;0
2012-12-14;10;9;7;-5.0;-0.6;-2.0;-3.4;-0.2;-6.5;85;82;93;2;2;1;0
2012-12-15;10;10;10;1.7;2.4;2.1;0.8;3.9;-2.4;98;97;100;2;2;1;5.9
2012-12-16;6;9;9;1.6;4.2;3.6;3.0;5.1;0.9;99;95;97;1;1;2;0.4
2012-12-17;10;10;10;1.5;2.8;2.9;2.7;4.0;1.3;99;100;100;2;2;2;Spuren
2012-12-18;10;10;10;2.4;2.9;2.9;2.8;3.6;2.0;97;95;98;1;1;1;1.5
2012-12-19;10;9;9;3.6;4.5;4.2;3.6;4.6;2.5;89;88;87;3;3;3;0.7
2012-12-20;9;4;1;3.2;2.5;-1.4;1.3;4.2;-1.6;80;66;90;3;2;1;0
2012-12-21;10;10;10;-0.3;-0.1;-0.5;-0.5;0.4;-1.4;94;96;94;2;2;2;0.8
2012-12-22;10;10;10;-40.0;-0.3;0.4;-0.5;0.4;-1.3;96;88;92;2;1;2;0.4
2012-12-23;10;10;10;0.2;-0.1;0.2;0.4;1.1;-0.3;97;98;99;3;2;2;28.7
2012-12-24;10;10;10;0.5;1.1;0.4;0.7;1.2;0.1;99;99;99;2;2;2;Spuren
2012-12-25;10;10;10;0.3;1.1;1.4;0.8;1.5;0.1;99;99;99;2;1;1;Spuren
2012-12-26;10;10;10;1.2;3.6;8.4;4.3;8.6;-0.1;97;95;68;1;1;4;Spuren
2012-12-27;8;8;9;4.2;11.1;4.7;7.6;11.8;3.4;77;56;86;2;2;1;0.4
2012-12-28;9;9;2;7.1;4.4;1.6;4.8;8.5;1.1;77;77;77;4;4;2;3.6
2012-12-29;3;4;3;-2.6;2.8;0.6;0.2;3.3;-2.9;93;72;88;2;3;3;0
2012-12-30;1;6;9;-1.5;2.7;1.6;0.5;3.0;-2.1;87;73;80;2;2;2;Spuren
2012-12-31;1;5;6;-1.2;5.7;0.0;2.2;6.4;-2.0;98;70;96;2;2;0;0
