date;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;temp_dailyMean;temp_dailyMax;temp_dailyMin;hum_7h;hum_14h;hum_19h;windBeauf_7h;windBeauf_14h;windBeauf_19h;precip
2016-09-22;5;4;5;11.8;17.3;12.1;15.0;18.6;11.3;82;41;65;1;2;2;0
2016-09-23;5;6;6;8.7;21.3;15.7;14.3;21.9;6.7;86;39;63;1;2;2;0
2016-09-24;1;6;0;11.4;22.0;15.2;16.1;22.4;9.7;86;40;66;1;2;1;0
2016-09-25;4;2;4;10.8;22.0;15.5;15.8;22.6;8.9;86;45;68;1;2;1;0
2016-09-26;9;3;3;11.6;20.9;14.6;16.1;21.7;10.4;84;50;77;1;1;1;0
2016-09-27;1;1;0;10.5;21.1;14.7;15.3;21.4;9.2;92;51;71;1;1;2;0
2016-09-28;6;9;5;10.8;;18.8;16.6;23.6;9.6;92;44;65;1;3;3;0
2016-09-29;8;5;0;17.8;26.9;18.2;22.4;27.6;17.2;67;29;61;3;3;1;0
2016-09-30;7;3;7;13.7;27.1;;19.6;27.4;11.8;85;34;59;0;2;2;0
2016-10-01;4;8;8;13.4;23.4;18.7;18.0;23.8;12.1;90;52;67;1;3;2;0
2016-10-02;9;10;10;14.1;69.6;15.6;16.0;18.7;13.2;88;75;85;1;2;2;3.1
2016-10-03;8;9;8;12.3;13.3;11.4;13.7;15.9;11.4;84;84;91;3;3;3;13.4
2016-10-04;10;10;7;10.3;11.9;11.4;11.2;12.1;10.2;92;91;60;4;4;4;15.5
2016-10-05;1;9;9;6.4;11.2;7.8;8.6;11.5;5.7;67;54;77;4;3;4;16.4
2016-10-06;9;10;10;7.1;8.6;8.2;7.8;9.0;6.5;88;88;91;4;3;3;4.1
2016-10-07;9;6;0;5.7;9.6;5.0;7.9;10.8;5.0;86;72;90;2;2;2;0
2016-10-08;7;8;9;4.4;11.3;8.7;7.5;12.3;2.7;98;70;78;1;2;2;Spuren
2016-10-09;9;5;5;8.4;13.0;8.0;10.5;13.6;7.4;83;60;87;2;2;1;Spuren
2016-10-10;9;9;10;7.9;11.2;;9.5;11.6;7.3;83;72;76;2;2;2;0.4
2016-10-11;10;10;10;6.8;8.8;6.9;8.1;9.7;6.5;84;73;80;2;3;3;1.4
2016-10-12;10;9;9;6.9;8.6;40.0;7.5;8.8;6.1;92;82;83;3;3;3;0.2
2016-10-13;9;9;10;8.0;10.3;9.8;9.4;10.8;7.9;85;76;80;2;2;3;0
2016-10-14;9;8;9;;14.1;12.4;11.3;14.7;7.9;84;62;70;3;4;4;0
2016-10-15;9;1;9;9.1;16.5;12.0;12.6;16.6;8.6;81;64;87;3;2;1;0
2016-10-16;6;8;0;11.1;18.2;13.4;14.6;19.0;10.2;90;57;80;2;2;2;0
2016-10-17;9;10;10;6.8;9.5;11.4;9.8;13.4;6.1;88;93;92;2;1;2;0.1
2016-10-18;10;10;10;8.6;8.4;8.4;9.8;11.8;7.8;89;95;94;2;2;2;8.1
2016-10-19;10;10;10;8.7;11.2;10.5;9.9;11.4;8.3;92;91;97;2;1;1;18.5
2016-10-20;10;10;8;40.0;9.1;7.3;8.9;10.5;7.3;97;91;96;0;2;1;3.2
2016-10-21;10;9;4;5.4;10.1;6.4;7.8;10.2;5.3;98;79;96;1;1;1;0
2016-10-22;1;1;0;4.9;12.3;7.1;8.2;12.9;3.4;94;59;91;2;2;1;0
2016-10-23;10;9;7;5.7;9.1;9.5;6.9;10.9;2.9;96;84;90;1;2;2;0
2016-10-24;10;10;5;8.0;11.1;10.6;10.8;13.6;7.9;93;88;96;1;1;1;0
2016-10-25;10;10;9;11.9;17.3;14.0;13.2;17.4;9.0;97;72;91;2;2;1;1.3
2016-10-26;9;8;9;11.4;14.0;10.4;12.4;14.4;10.4;86;73;81;2;2;2;0
2016-10-27;8;10;5;7.8;12.2;9.2;10.3;12.8;7.8;80;74;71;1;2;2;0
2016-10-28;6;8;4;6.5;14.1;11.9;10.1;14.8;5.3;96;68;72;1;2;4;1.3
2016-10-29;10;9;8;10.3;12.5;43.6;11.6;12.9;10.2;94;69;67;4;2;3;0.8
2016-10-30;8;10;1;9.1;11.4;9.3;10.4;12.1;8.7;62;63;68;4;3;3;Spuren
2016-10-31;4;1;0;;12.0;6.2;8.6;12.5;4.6;85;52;77;2;2;2;0
2016-11-01;9;9;0;;14.8;8.5;9.9;15.1;4.6;78;42;76;1;2;1;0
2016-11-02;10;10;5;10.9;7.6;7.0;9.1;12.0;6.2;73;89;83;3;2;3;4
2016-11-03;9;5;5;4.5;8.6;3.7;6.4;9.1;3.6;85;48;72;3;3;2;1
2016-11-04;4;9;3;-0.9;5.0;5.5;2.2;5.6;-1.3;92;86;76;1;1;2;0
2016-11-05;10;9;10;2.9;6.4;7.5;5.0;7.6;2.4;90;82;87;2;1;1;1.5
2016-11-06;10;10;10;7.8;7.5;5.5;7.1;8.7;5.5;94;91;90;2;3;3;10.8
2016-11-07;8;10;4;3.4;7.0;4.3;5.0;7.4;2.6;89;69;80;3;2;2;0
2016-11-08;9;9;3;0.3;4.7;2.4;2.3;5.0;-0.4;96;74;80;1;1;3;0
2016-11-09;1;1;5;0.4;6.4;0.6;3.0;7.3;-1.4;90;54;84;3;2;1;1.2
2016-11-10;10;5;9;1.5;9.6;6.4;4.8;10.0;-0.4;95;64;75;1;3;3;0.2
2016-11-11;2;10;10;1.7;4.8;5.0;3.9;6.5;1.3;95;88;88;2;2;2;9.4
2016-11-12;10;9;10;1.4;2.8;2.1;3.2;5.2;1.1;91;80;74;3;3;3;2.1
2016-11-13;10;5;5;0.8;3.4;1.3;2.0;3.9;0.1;72;50;61;3;3;3;0.1
2016-11-14;1;8;0;-0.2;;-0.4;1.7;4.1;-0.7;80;68;89;2;1;2;0
2016-11-15;1;9;9;-4.2;2.2;1.3;-0.8;2.9;-4.5;94;75;82;1;1;1;7.2
2016-11-16;10;10;10;1.8;3.2;3.1;2.3;3.3;1.2;97;96;96;1;1;1;11.5
2016-11-17;10;10;9;3.2;4.7;5.1;4.1;5.2;3.0;97;94;92;2;2;2;1.1
2016-11-18;10;9;0;3.1;5.1;3.1;4.3;5.7;2.8;97;92;98;2;1;1;Spuren
2016-11-19;10;10;10;4.9;14.4;9.6;8.7;14.7;2.7;96;75;77;0;3;5;0.4
2016-11-20;9;8;5;7.5;13.8;12.1;10.4;14.1;6.7;79;69;76;2;2;2;0
2016-11-21;5;1;1;9.5;15.2;12.3;11.9;15.4;8.4;92;71;78;2;4;3;0
2016-11-22;1;4;3;9.5;17.4;11.1;13.4;17.7;9.0;91;65;82;1;3;2;0
2016-11-23;10;10;10;7.0;9.2;9.4;9.0;11.3;6.6;89;82;83;2;2;2;0
2016-11-24;10;10;10;6.3;6.2;6.2;7.6;9.4;5.7;93;95;97;2;1;1;1.2
2016-11-25;10;10;10;6.5;7.1;7.2;6.7;7.2;6.2;98;96;98;1;1;1;1.1
2016-11-26;10;9;10;6.8;9.6;8.3;8.1;9.9;6.3;94;80;90;2;2;2;0
2016-11-27;10;10;1;7.9;8.0;;7.6;10.1;5.1;77;73;63;2;3;3;0.2
2016-11-28;2;4;2;1.2;3.0;0.6;3.0;5.3;0.6;69;62;64;3;3;3;Spuren
2016-11-29;0;1;1;-1.8;2.4;-0.1;0.5;2.9;-1.9;77;56;64;3;3;2;0
2016-11-30;4;10;10;-2.5;4.0;3.9;0.7;4.3;-2.9;70;47;53;2;4;4;5
2016-12-01;10;10;9;1.5;5.1;5.1;3.0;5.2;0.8;92;62;64;5;5;5;0.7
2016-12-02;7;3;0;5.6;5.7;3.2;4.7;6.2;3.2;72;60;65;6;4;3;4.6
2016-12-03;1;1;1;-0.9;4.0;-1.1;1.6;4.3;-1.2;82;58;82;1;2;2;0
2016-12-04;4;7;0;;0.6;-2.5;-2.0;0.8;-4.8;94;80;93;1;2;1;0
2016-12-05;5;9;4;-3.4;-0.3;-3.0;-1.9;-0.1;-3.6;92;84;92;1;2;1;0
2016-12-06;9;5;0;-1.8;0.7;-0.8;-1.1;0.9;-3.1;91;75;82;1;2;2;0
2016-12-07;5;9;4;-40.0;3.4;0.1;0.8;3.8;-2.2;91;70;86;0;2;1;0
2016-12-08;10;10;10;-1.4;-0.5;-40.0;-1.0;0.2;-2.2;94;89;94;1;1;1;0
2016-12-09;10;10;6;-2.7;9.9;8.1;4.3;11.4;-2.8;100;39;62;2;5;4;0
2016-12-10;3;9;1;8.7;12.7;10.5;10.2;13.7;6.6;66;50;61;4;3;4;0
2016-12-11;1;9;3;40.0;8.7;7.1;8.8;10.7;6.9;49;66;73;3;5;3;0.5
2016-12-12;7;6;8;5.7;7.0;4.4;6.1;7.7;4.4;79;81;76;4;4;3;3.2
2016-12-13;3;2;9;-3.8;1.5;-0.8;0.3;4.4;-3.9;78;48;72;2;2;2;0.1
2016-12-14;10;9;10;-0.9;0.7;1.5;0.0;1.8;-1.8;80;88;93;1;1;1;0.4
2016-12-15;1;9;10;2.0;3.6;2.6;3.2;5.3;1.1;76;72;67;2;2;2;0
2016-12-16;10;2;1;-0.5;3.1;-0.8;1.3;3.4;-0.8;91;69;90;2;3;2;0
2016-12-17;10;9;9;-2.6;-0.7;-1.6;-2.0;-0.4;-3.6;94;87;92;1;1;1;0
2016-12-18;9;10;10;-0.1;1.8;0.9;-0.1;1.9;-2.0;88;84;94;1;1;1;1.3
2016-12-19;10;10;10;-0.5;0.5;-0.3;0.2;0.9;-0.6;96;94;94;2;3;3;Spuren
2016-12-20;10;10;10;-2.6;-2.8;-3.3;-1.9;-0.3;-3.4;98;98;97;3;3;3;1.3
2016-12-21;10;10;10;-3.7;-3.1;-3.2;-3.5;-3.0;-3.9;96;97;96;3;3;3;0.2
2016-12-22;10;10;10;-3.7;-3.2;-2.8;-3.3;-2.7;-3.9;95;92;92;2;2;1;0
2016-12-23;10;9;10;-2.6;1.7;0.6;-0.6;1.9;-3.0;95;91;93;1;0;1;0
2016-12-24;10;9;10;-0.2;4.1;6.6;3.2;6.6;-0.2;96;82;86;1;1;3;1.8
2016-12-25;10;10;7;40.0;7.9;8.6;7.1;8.6;5.6;79;73;72;5;4;5;0.7
2016-12-26;6;9;8;9.9;11.7;10.5;10.4;12.2;8.5;76;74;76;3;3;3;1.1
2016-12-27;1;5;10;4.1;5.8;5.1;7.2;10.5;3.8;67;60;71;4;5;4;12.8
2016-12-28;10;6;1;3.5;5.3;3.0;4.6;6.3;2.9;90;71;68;3;3;3;Spuren
2016-12-29;0;3;0;-0.3;3.0;-0.2;1.0;3.1;-1.1;76;62;77;3;3;2;0
2016-12-30;0;0;0;-40.0;2.1;-1.9;-1.4;2.5;-5.3;93;64;71;1;1;1;0
2016-12-31;0;0;0;-5.8;3.6;;-1.0;4.1;-6.1;94;57;85;0;1;1;0
